date,property_name,market,year,month,day_of_week,total_rooms,rooms_sold,rooms_available,occupancy,adr,revpar,compset_occupancy,compset_adr,compset_revpar,market_occupancy,market_adr,market_revpar,mpi,ari,rgi,seg_transient_pct,seg_group_pct,seg_contract_pct,adr_transient,adr_group,adr_contract,revenue_transient,revenue_group,revenue_contract,total_revenue,quarter
2024-02-02,Property_JAK_001,Jakarta,2024,2,Friday,280,149,280,53.1,2588000,1374000,55.3,2816298,1557000,43.0,2351924,1012000,96.0,91.9,88.2,31.3,44.3,24.3,3081000,2411000,2277000,120829800,170975100,93807100,385612000,1
2024-02-03,Property_JAK_001,Jakarta,2024,2,Saturday,280,140,280,50.1,1942000,972000,52.6,2124396,1118000,49.9,1724897,861000,95.1,91.4,86.9,23.7,40.0,36.2,2373000,1857000,1754000,64536600,108800200,98543200,271880000,1
2024-02-04,Property_JAK_001,Jakarta,2024,2,Sunday,280,112,280,40.0,2266000,906000,42.5,2429137,1033000,37.7,2131703,803000,94.0,93.3,87.7,30.8,50.1,19.1,2693000,2108000,1991000,78208100,127103800,48480200,253792000,1
2024-02-05,Property_JAK_001,Jakarta,2024,2,Monday,280,207,280,73.8,3113000,2296000,81.3,3210864,2611000,68.9,3080051,2122000,90.7,97.0,87.9,25.6,55.3,19.1,3752000,2936000,2773000,164755200,356329200,123306600,644391000,1
2024-02-06,Property_JAK_001,Jakarta,2024,2,Tuesday,280,181,280,64.8,3177000,2058000,67.9,3543905,2407000,61.8,2939851,1817000,95.4,89.6,85.5,26.4,45.0,28.6,3839000,3004000,2837000,151838300,258872500,164326200,575037000,1
2024-02-07,Property_JAK_001,Jakarta,2024,2,Wednesday,280,187,280,66.9,3179000,2127000,69.8,3411685,2381000,64.9,3148858,2043000,95.8,93.2,89.3,29.5,52.5,18.0,3789000,2966000,2801000,175357600,311851000,107264400,594473000,1
2024-02-08,Property_JAK_001,Jakarta,2024,2,Thursday,280,185,280,66.2,2875000,1904000,70.9,3116310,2210000,61.7,2917949,1800000,93.4,92.3,86.2,24.9,50.9,24.2,3479000,2723000,2572000,132412900,270929800,128532300,531875000,1
2024-02-09,Property_JAK_001,Jakarta,2024,2,Friday,280,161,280,57.4,2530000,1452000,61.6,2734150,1685000,54.7,2412336,1319000,93.1,92.5,86.2,29.1,56.5,14.4,3013000,2358000,2227000,118643300,230174400,58512300,407330000,1
2024-02-10,Property_JAK_001,Jakarta,2024,2,Saturday,280,106,280,37.8,2186000,826000,39.3,2303113,905000,37.3,2185088,815000,96.2,94.9,91.3,25.5,54.8,19.8,2635000,2062000,1948000,59052800,126890600,45772600,231716000,1
2024-02-11,Property_JAK_001,Jakarta,2024,2,Sunday,280,125,280,44.8,2162000,969000,47.6,2312659,1100000,43.9,2059623,904000,94.2,93.5,88.1,28.1,55.0,16.9,2585000,2023000,1911000,75995900,148709800,45544300,270250000,1
2024-02-12,Property_JAK_001,Jakarta,2024,2,Monday,280,190,280,67.9,3119000,2117000,70.8,3422511,2425000,64.5,2915182,1880000,95.8,91.1,87.3,20.9,47.4,31.7,3830000,2998000,2831000,123692600,281068500,187848900,592610000,1
2024-02-13,Property_JAK_001,Jakarta,2024,2,Tuesday,280,164,280,58.6,3063000,1794000,61.3,3319056,2033000,55.8,3166430,1767000,95.6,92.3,88.2,22.6,51.9,25.5,3732000,2920000,2758000,113752100,260491300,128088600,502332000,1
2024-02-14,Property_JAK_001,Jakarta,2024,2,Wednesday,280,176,280,62.7,3018000,1893000,66.5,3263484,2169000,59.8,2772450,1657000,94.4,92.5,87.3,29.3,48.7,22.0,3607000,2823000,2666000,155570100,258787700,116810300,531168000,1
2024-02-15,Property_JAK_001,Jakarta,2024,2,Thursday,280,166,280,59.3,3005000,1782000,63.7,3239279,2063000,56.3,2886692,1624000,93.1,92.8,86.4,27.6,62.3,10.1,3585000,2805000,2650000,137660800,310581100,50588100,498830000,1
2024-02-16,Property_JAK_001,Jakarta,2024,2,Friday,280,143,280,51.0,2520000,1285000,55.5,2819320,1565000,52.3,2322514,1215000,91.8,89.4,82.1,25.5,43.8,30.7,3056000,2391000,2259000,91849900,157895100,110615000,360360000,1
2024-02-17,Property_JAK_001,Jakarta,2024,2,Saturday,280,148,280,52.8,2027000,1071000,55.1,2172980,1198000,45.2,1892634,855000,95.9,93.3,89.4,29.4,51.5,19.2,2419000,1893000,1788000,88083600,154398100,57514200,299996000,1
2024-02-18,Property_JAK_001,Jakarta,2024,2,Sunday,280,130,280,46.6,2292000,1068000,50.3,2458612,1236000,42.1,2256693,951000,92.7,93.2,86.4,21.2,51.2,27.6,2806000,2196000,2074000,63180400,152564900,82214700,297960000,1
2024-02-19,Property_JAK_001,Jakarta,2024,2,Monday,280,201,280,71.7,3131000,2246000,73.6,3539959,2604000,67.1,3199540,2147000,97.5,88.4,86.3,18.4,64.7,16.9,3841000,3006000,2839000,115789600,406873000,106668400,629331000,1
2024-02-20,Property_JAK_001,Jakarta,2024,2,Tuesday,280,184,280,65.9,3134000,2064000,69.2,3474620,2405000,59.1,2986329,1765000,95.1,90.2,85.8,17.0,45.2,37.8,3902000,3053000,2884000,98192200,260677300,217786500,576656000,1
2024-02-21,Property_JAK_001,Jakarta,2024,2,Wednesday,280,186,280,66.4,2981000,1979000,68.3,3363552,2299000,63.3,2750198,1741000,97.2,88.6,86.1,25.6,54.1,20.3,3594000,2812000,2656000,141951500,300052100,112462400,554466000,1
2024-02-22,Property_JAK_001,Jakarta,2024,2,Thursday,280,184,280,65.7,3005000,1975000,72.4,3433693,2486000,61.1,3030778,1853000,90.8,87.5,79.4,32.8,50.9,16.3,3549000,2778000,2623000,181113100,281576700,90230100,552920000,1
2024-02-23,Property_JAK_001,Jakarta,2024,2,Friday,280,129,280,46.0,2579000,1187000,49.8,2675036,1332000,41.1,2212881,909000,92.5,96.4,89.1,28.2,60.9,10.8,3073000,2405000,2271000,93908300,202772000,36010700,332691000,1
2024-02-24,Property_JAK_001,Jakarta,2024,2,Saturday,280,138,280,49.4,2050000,1013000,54.0,2149623,1160000,43.1,1962306,845000,91.5,95.4,87.3,23.7,55.7,20.6,2485000,1945000,1837000,66914200,157689400,58296300,282900000,1
2024-02-25,Property_JAK_001,Jakarta,2024,2,Sunday,280,97,280,34.5,2201000,760000,35.7,2443308,873000,33.0,2009526,663000,96.7,90.1,87.1,26.9,49.7,23.3,2649000,2073000,1958000,57474100,106190100,49832800,213497000,1
2024-02-26,Property_JAK_001,Jakarta,2024,2,Monday,280,183,280,65.5,3269000,2142000,68.1,3612641,2462000,60.2,3008644,1811000,96.1,90.5,87.0,22.4,41.5,36.0,4008000,3137000,2962000,134186300,248421500,215619200,598227000,1
2024-02-27,Property_JAK_001,Jakarta,2024,2,Tuesday,280,177,280,63.1,3084000,1945000,69.3,3364822,2332000,57.5,2993635,1722000,91.0,91.7,83.4,24.5,41.7,33.8,3756000,2940000,2776000,133545800,227725500,184596700,545868000,1
2024-02-28,Property_JAK_001,Jakarta,2024,2,Wednesday,280,185,280,65.9,3134000,2065000,69.2,3361921,2325000,61.2,2647928,1621000,95.3,93.2,88.8,24.4,48.2,27.3,3804000,2977000,2811000,141691200,279645700,158453100,579790000,1
2024-02-29,Property_JAK_001,Jakarta,2024,2,Thursday,280,191,280,68.1,2851000,1941000,72.9,3134211,2286000,72.4,2896555,2096000,93.3,91.0,84.9,17.4,60.9,21.6,3516000,2751000,2598000,94881100,331816000,117843900,544541000,1
2024-03-01,Property_JAK_001,Jakarta,2024,3,Friday,280,131,280,46.9,2685000,1259000,49.0,2812087,1377000,42.9,2432402,1042000,95.7,95.5,91.4,24.4,42.4,33.3,3270000,2559000,2417000,85684100,148979700,117071200,351735000,1
2024-03-02,Property_JAK_001,Jakarta,2024,3,Saturday,280,127,280,45.2,2379000,1075000,48.0,2531640,1214000,45.2,2347943,1062000,94.2,94.0,88.6,33.4,57.1,9.5,2795000,2188000,2066000,101020300,172376300,28736400,302133000,1
2024-03-03,Property_JAK_001,Jakarta,2024,3,Sunday,280,123,280,44.1,2232000,984000,47.5,2560734,1217000,39.0,2205547,859000,92.7,87.2,80.9,19.8,48.5,31.7,2749000,2151000,2032000,54395900,133087600,87052500,274536000,1
2024-03-04,Property_JAK_001,Jakarta,2024,3,Monday,280,191,280,68.1,3343000,2277000,72.2,3560534,2572000,64.7,3200882,2073000,94.3,93.9,88.5,21.7,46.1,32.2,4097000,3206000,3028000,138856100,294373600,205283300,638513000,1
2024-03-05,Property_JAK_001,Jakarta,2024,3,Tuesday,280,191,280,68.2,3526000,2404000,72.9,3739934,2728000,64.4,3517429,2264000,93.5,94.3,88.1,23.8,42.7,33.5,4301000,3366000,3179000,160320300,287835900,225309700,673466000,1
2024-03-06,Property_JAK_001,Jakarta,2024,3,Wednesday,280,181,280,64.5,3292000,2124000,67.4,3410029,2298000,56.4,3168234,1788000,95.7,96.5,92.4,16.7,54.3,29.0,4084000,3196000,3018000,99227100,323827000,172797900,595852000,1
2024-03-07,Property_JAK_001,Jakarta,2024,3,Thursday,280,190,280,67.8,3002000,2035000,71.8,3163115,2270000,62.0,2889034,1790000,94.5,94.9,89.6,26.3,42.8,30.9,3633000,2843000,2685000,150002000,243925700,176452300,570380000,1
2024-03-08,Property_JAK_001,Jakarta,2024,3,Friday,280,168,280,59.9,2599000,1558000,64.5,2744826,1772000,57.6,2682371,1545000,92.9,94.7,87.9,20.7,46.9,32.4,3194000,2500000,2361000,90373800,204883300,141374900,436632000,1
2024-03-09,Property_JAK_001,Jakarta,2024,3,Saturday,280,135,280,48.1,2104000,1012000,51.3,2255236,1158000,45.4,2003462,909000,93.7,93.3,87.4,12.6,43.6,43.7,2660000,2082000,1966000,35907700,123912000,124220300,284040000,1
2024-03-10,Property_JAK_001,Jakarta,2024,3,Sunday,280,140,280,50.1,2385000,1196000,52.7,2568700,1353000,47.9,2239397,1073000,95.2,92.8,88.4,30.8,52.0,17.1,2832000,2217000,2093000,102971100,173746100,57182800,333900000,1
2024-03-11,Property_JAK_001,Jakarta,2024,3,Monday,280,211,280,75.4,3487000,2630000,81.8,3758141,3072000,64.7,3171760,2053000,92.2,92.8,85.6,26.4,66.6,6.9,4165000,3260000,3078000,194599400,490037800,51119800,735757000,1
2024-03-12,Property_JAK_001,Jakarta,2024,3,Tuesday,280,199,280,71.2,3536000,2516000,75.9,3830997,2907000,69.2,3003631,2080000,93.8,92.3,86.5,15.6,47.2,37.2,4418000,3457000,3265000,110095600,332044200,261524200,703664000,1
2024-03-13,Property_JAK_001,Jakarta,2024,3,Wednesday,280,169,280,60.4,3454000,2087000,64.5,3721827,2400000,58.3,3707988,2163000,93.7,92.8,87.0,26.2,56.2,17.7,4153000,3250000,3069000,152808200,327860900,103056900,583726000,1
2024-03-14,Property_JAK_001,Jakarta,2024,3,Thursday,280,174,280,62.3,3090000,1925000,67.1,3288741,2206000,58.7,2892601,1699000,92.9,94.0,87.3,25.9,52.0,22.1,3726000,2916000,2754000,139304100,279506700,118849200,537660000,1
2024-03-15,Property_JAK_001,Jakarta,2024,3,Friday,280,168,280,60.1,2668000,1603000,63.4,2829779,1793000,55.4,2611611,1447000,94.8,94.3,89.4,27.4,52.7,19.9,3200000,2505000,2366000,122790500,236076400,89357100,448224000,1
2024-03-16,Property_JAK_001,Jakarta,2024,3,Saturday,280,139,280,49.6,2320000,1150000,53.0,2659424,1408000,45.1,2082820,939000,93.6,87.2,81.7,28.8,42.6,28.6,2785000,2180000,2059000,92825700,137449600,92204700,322480000,1
2024-03-17,Property_JAK_001,Jakarta,2024,3,Sunday,280,145,280,51.7,2314000,1197000,55.1,2444128,1347000,53.7,2236390,1200000,93.8,94.7,88.9,16.1,62.0,21.9,2863000,2241000,2116000,54041800,207922400,73565800,335530000,1
2024-03-18,Property_JAK_001,Jakarta,2024,3,Monday,280,206,280,73.5,3515000,2582000,76.7,3881066,2977000,74.6,3610857,2693000,95.8,90.6,86.7,25.5,55.8,18.6,4234000,3314000,3130000,184983100,404086600,135020300,724090000,1
2024-03-19,Property_JAK_001,Jakarta,2024,3,Tuesday,280,185,280,66.1,3541000,2341000,70.2,3975925,2789000,57.7,3670166,2117000,94.2,89.1,83.9,33.0,45.9,21.1,4190000,3279000,3097000,215954900,300751300,138378800,655085000,1
2024-03-20,Property_JAK_001,Jakarta,2024,3,Wednesday,280,176,280,62.8,3138000,1970000,67.6,3427322,2316000,55.8,2809282,1567000,92.9,91.6,85.1,24.2,46.6,29.2,3816000,2986000,2820000,133708700,257283100,161296200,552288000,1
2024-03-21,Property_JAK_001,Jakarta,2024,3,Thursday,280,177,280,63.3,3022000,1913000,66.8,3269254,2184000,52.7,2892916,1524000,94.8,92.4,87.6,23.3,63.4,13.3,3651000,2858000,2699000,124743000,338867000,71284000,534894000,1
2024-03-22,Property_JAK_001,Jakarta,2024,3,Friday,280,180,280,64.2,2774000,1780000,67.7,2931574,1983000,66.9,2671253,1787000,94.8,94.6,89.8,23.8,55.6,20.6,3360000,2630000,2484000,119064500,277470400,102785100,499320000,1
2024-03-23,Property_JAK_001,Jakarta,2024,3,Saturday,280,129,280,46.2,2202000,1018000,48.5,2364054,1145000,43.4,2054088,891000,95.4,93.1,88.9,25.1,49.8,25.1,2665000,2086000,1970000,71212300,141480800,71364900,284058000,1
2024-03-24,Property_JAK_001,Jakarta,2024,3,Sunday,280,132,280,47.2,2449000,1155000,47.5,2749603,1306000,46.7,2097153,979000,99.3,89.1,88.4,21.4,50.9,27.7,2997000,2346000,2215000,69295000,164386400,89586600,323268000,1
2024-03-25,Property_JAK_001,Jakarta,2024,3,Monday,280,179,280,64.0,3370000,2158000,66.4,3850454,2558000,62.6,3449457,2159000,96.4,87.5,84.4,23.3,47.0,29.7,4108000,3215000,3036000,140471500,283689900,179068600,603230000,1
2024-03-26,Property_JAK_001,Jakarta,2024,3,Tuesday,280,192,280,68.4,3549000,2429000,70.9,3944322,2795000,63.7,3340528,2127000,96.6,90.0,86.9,28.6,41.0,30.4,4268000,3340000,3155000,194939700,279156400,207311900,681408000,1
2024-03-27,Property_JAK_001,Jakarta,2024,3,Wednesday,280,185,280,66.0,3477000,2296000,68.6,3854178,2642000,63.6,3284105,2090000,96.3,90.2,86.9,28.6,53.6,17.9,4155000,3251000,3071000,183677300,344484100,115083600,643245000,1
2024-03-28,Property_JAK_001,Jakarta,2024,3,Thursday,280,194,280,69.2,3141000,2174000,72.6,3522538,2559000,63.1,2794161,1764000,95.3,89.2,85.0,26.6,40.0,33.4,3803000,2976000,2811000,162275000,243687300,203391700,609354000,1
2024-03-29,Property_JAK_001,Jakarta,2024,3,Friday,280,136,280,48.5,2764000,1341000,49.4,3153430,1558000,46.0,2640074,1215000,98.2,87.7,86.1,17.2,54.8,27.9,3421000,2678000,2529000,64718800,206176100,105009000,375904000,1
2024-03-30,Property_JAK_001,Jakarta,2024,3,Saturday,280,126,280,45.0,2268000,1021000,47.8,2482346,1187000,41.7,2170822,905000,94.1,91.4,86.0,22.3,53.2,24.5,2765000,2164000,2044000,63656000,152008800,70103200,285768000,1
2024-03-31,Property_JAK_001,Jakarta,2024,3,Sunday,280,117,280,41.7,2416000,1008000,44.4,2620104,1162000,39.2,2361347,927000,94.0,92.2,86.7,26.5,36.3,37.1,2932000,2294000,2167000,75018300,102662700,104991000,282672000,1
2024-04-01,Property_JAK_001,Jakarta,2024,4,Monday,280,212,280,75.8,3508000,2658000,80.9,3644540,2950000,74.4,3450573,2566000,93.6,96.3,90.1,22.3,43.8,33.9,4298000,3363000,3176000,165853100,325542200,252300600,743696000,2
2024-04-02,Property_JAK_001,Jakarta,2024,4,Tuesday,280,233,280,83.1,3799000,3158000,85.1,3995076,3398000,76.1,3651995,2778000,97.7,95.1,92.9,26.3,57.9,15.9,4562000,3570000,3372000,232623200,512171200,140372600,885167000,2
2024-04-03,Property_JAK_001,Jakarta,2024,4,Wednesday,280,203,280,72.3,3430000,2481000,75.8,3593954,2724000,65.3,3060986,2000000,95.4,95.4,91.1,27.6,44.2,28.2,4130000,3233000,3053000,192094500,307718700,196476700,696290000,2
2024-04-04,Property_JAK_001,Jakarta,2024,4,Thursday,280,177,280,63.3,3548000,2244000,67.7,3886993,2630000,57.3,3530314,2022000,93.5,91.3,85.3,20.1,58.4,21.5,4343000,3399000,3210000,126356800,366932600,134706600,627996000,2
2024-04-05,Property_JAK_001,Jakarta,2024,4,Friday,280,198,280,70.6,2794000,1973000,76.5,2986519,2283000,66.3,2929620,1941000,92.3,93.6,86.4,22.1,51.0,26.9,3411000,2670000,2521000,122380500,282005800,148825700,553212000,2
2024-04-06,Property_JAK_001,Jakarta,2024,4,Saturday,280,143,280,51.1,2283000,1167000,54.9,2555080,1402000,49.3,2012438,993000,93.2,89.4,83.2,21.9,64.5,13.6,2770000,2168000,2047000,71383000,210571200,44514900,326469000,2
2024-04-07,Property_JAK_001,Jakarta,2024,4,Sunday,280,142,280,50.6,2508000,1270000,53.8,2633248,1418000,48.4,2484247,1201000,94.0,95.2,89.6,21.4,48.0,30.6,3075000,2406000,2273000,76086000,171016000,109034000,356136000,2
2024-04-08,Property_JAK_001,Jakarta,2024,4,Monday,280,221,280,79.0,3758000,2968000,83.6,3908963,3268000,75.6,3646704,2756000,94.5,96.1,90.8,27.8,58.6,13.6,4488000,3513000,3318000,230875300,487067600,112575100,830518000,2
2024-04-09,Property_JAK_001,Jakarta,2024,4,Tuesday,280,194,280,69.4,3769000,2615000,73.5,4185267,3076000,65.3,3623847,2367000,94.4,90.1,85.0,26.4,39.8,33.9,4567000,3574000,3376000,192725200,290909700,247551000,731186000,2
2024-04-10,Property_JAK_001,Jakarta,2024,4,Wednesday,280,201,280,71.9,3487000,2506000,75.6,3768487,2848000,68.2,3264050,2226000,95.1,92.5,88.0,29.7,45.9,24.4,4168000,3262000,3080000,208103300,321508400,171275300,700887000,2
2024-04-11,Property_JAK_001,Jakarta,2024,4,Thursday,280,188,280,67.1,3334000,2236000,73.0,3653719,2668000,65.8,2952997,1943000,91.8,91.2,83.8,31.3,42.8,25.9,3972000,3108000,2936000,196052900,268537400,162201700,626792000,2
2024-04-12,Property_JAK_001,Jakarta,2024,4,Friday,280,163,280,58.2,2940000,1711000,61.1,3328904,2034000,60.1,2769062,1663000,95.3,88.3,84.1,26.3,57.1,16.5,3531000,2763000,2610000,126203800,273716300,79299900,479220000,2
2024-04-13,Property_JAK_001,Jakarta,2024,4,Saturday,280,155,280,55.5,2289000,1270000,58.4,2475659,1445000,49.2,2092300,1029000,95.1,92.5,87.9,22.8,61.6,15.6,2773000,2170000,2050000,80795600,218649800,55349600,354795000,2
2024-04-14,Property_JAK_001,Jakarta,2024,4,Sunday,280,142,280,50.8,2463000,1252000,55.5,2610901,1448000,49.8,2338127,1164000,91.7,94.3,86.5,20.0,43.9,36.2,3040000,2379000,2247000,69876800,153390300,126478900,349746000,2
2024-04-15,Property_JAK_001,Jakarta,2024,4,Monday,280,194,280,69.2,3707000,2565000,73.6,4095395,3013000,65.8,4013809,2643000,94.0,90.5,85.1,24.8,55.4,19.8,4478000,3505000,3310000,178010900,398403100,142744000,719158000,2
2024-04-16,Property_JAK_001,Jakarta,2024,4,Tuesday,280,201,280,71.7,3552000,2546000,75.1,3998381,3002000,71.5,3308555,2364000,95.5,88.8,84.8,21.8,45.8,32.4,4354000,3407000,3218000,155722200,326647500,231582300,713952000,2
